"","r2","r2_95ci","BIC","BIC_95ci","RMSE","RMSE_95ci","CE","CE_95ci","variables"
"1",0.153137411387215,0.0272850982161187,7.41599028057205,11.2002733404763,0.238376120560295,0.0219149640930003,0.125104668172628,0.0893610153557887,"S"
"2",0.305817745115313,0.0285564952980333,-27.970522853002,11.6888385421491,0.215326901024536,0.0207286494017735,0.283794467090898,0.0918059318148754,"T"
"3",0.0228001388420725,0.0173292438314945,32.995067768312,10.0717128654623,0.258183539843806,0.0218655257115814,-0.0254515927613491,0.0790109046543397,"Omega_shallow"
"4",0.139399395793166,0.0311545710529948,154.511271342074,7.97315549054266,0.361055919312463,0.0238845925373618,0.100922056801227,0.102871567422148,"pH_shallow"
"5",0.00857049156024774,0.00749014615513325,179.938580903607,9.42130156264939,0.387711548401152,0.0301888439602109,-0.0309952362025995,0.043933975891606,"Omega_deep"
"6",0.0105195164568157,0.00869222105370391,179.368170679527,9.58318623582974,0.388404086797362,0.0306240921645308,-0.0312424198018341,0.0468600063745137,"pH_deep"
"7",0.0666931971382534,0.0183128652325939,168.979535420581,8.5447718237137,0.376213929874409,0.0265814089026803,0.0293730567093776,0.071132633303933,"size"
"8",0.369717484582341,0.0401073680593311,-40.2043005108296,14.1020999805206,0.21514870169902,0.0281763588449049,0.2766325706868,0.183903446598291,"T,S"
"9",0.518981480903654,0.0231107964402543,-88.221808380022,10.2472828706809,0.180949139560719,0.0152512400297561,0.492517303851694,0.0759017115562814,"T,Omega_shallow"
"10",0.73814612170418,0.018645802324592,45.9293151935093,11.0956408980276,0.265297189695231,0.0245418810949191,0.511217619922358,0.0936974925037977,"T,pH_shallow"
"11",0.501668496430011,0.0313056096958734,136.486403778657,14.3629796778165,0.326026169966832,0.0413038858691791,0.245012608323402,0.102234150710471,"T,Omega_deep*"
"12",0.500700280512581,0.0288914714302613,136.530515035356,12.9517244388312,0.327232474102632,0.035630914844523,0.248435259129507,0.0936048260402504,"T,pH_deep*"
"13",0.542998971951282,0.0293360413834412,126.508215529351,13.3852047598838,0.330706380061806,0.0358327032375658,0.222461231699926,0.121767176970195,"T,size*"
"14",0.241872657743747,0.0275974828819168,-7.0439193891519,10.456936035976,0.227867696493415,0.0196724076961722,0.198085591639768,0.0940391515434643,"salt,Omega_shallow"
"15",0.656046330137569,0.0235980585516869,85.8804738146179,11.4592525962838,0.296435115905688,0.0282089368601245,0.39227024948632,0.101966862949397,"salt,pH_shallow"
"16",0.331783368062141,0.0351294450235835,166.952478666154,14.4185411771518,0.363542170280059,0.0412096649736512,0.0751684972767159,0.0483040935663734,"salt,pH_deep*"
"17",0.726096997902669,0.0221832308625774,56.3045683388172,10.2611558169451,0.247120994589965,0.0239422358993085,0.59060668123261,0.105972920782546,"T,S,Omega_shallow*"
"18",0.749561787383438,0.0121891283643829,46.9277452208844,10.1902703342204,0.273063358917085,0.023293842359977,0.459384029565339,0.0558576181160551,"T,S,pH_shallow*"
"19",0.503744418424096,0.0447974530281844,132.107571126959,20.9574133192932,0.343746949369286,0.0508686792241131,0.229157994303267,0.114558182861248,"T,pH_shallow,pH_deep*"
"20",0.752941306625054,0.0175342049284702,42.3045615351077,11.2838640573446,0.26051131617204,0.0245506131454483,0.528771788044067,0.089539421202296,"T,pH_shallow,Omega_deep"
"21",0.741996373354238,0.0183452517818937,48.7381353406228,11.5538218581876,0.264599361828703,0.0252672909772759,0.51493389646066,0.0929096030222049,"T,pH_shallow,size*"
"22",0.743322245318711,0.0135284881859246,47.5070531146355,9.43712815915451,0.279899984919345,0.0215442334099737,0.474916172271977,0.0727012653454035,"T,Omega_shallow,Omega_deep*"
"23",0.733186227670325,0.0143224176589326,53.5860501735938,12.3052792438978,0.273158640957366,0.0266091015530075,0.489801229176239,0.0703767000993083,"T,Omega_shallow,size*"
